instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded,temp_hum_interaction,casual_registered_ratio,high_temp,user_experience_score,avg_rentals
9247.0,,1.0,4.0,1.0,0.28,0.3182,0.75,0.0,0.0,3.0,3.0,64117,5,6,27,8,2,0,1,0.21000000000000002,0.0,0,11,189.6654621750787
9248.0,1.0,1.0,4.0,2.0,0.3,0.3182,0.75,0.1045,0.0,28.0,28.0,34742,5,4,67,5,1,0,0,0.22499999999999998,0.0,0,9,189.6654621750787
9249.0,1.0,1.0,4.0,2.0,0.28,0.3182,0.81,0.0,0.0,88.0,88.0,95458,5,6,17,8,2,1,0,0.22680000000000003,0.0,0,11,189.21590643274854
9250.0,1.0,1.0,4.0,2.0,0.28,0.303,0.81,0.0896,11.0,228.0,239.0,48410,5,2,38,9,0,0,0,0.22680000000000003,0.048034934497816595,0,7,189.6654621750787
9251.0,1.0,1.0,4.0,2.0,0.28,0.303,0.81,0.0896,16.0,514.0,530.0,64973,5,4,34,5,0,1,0,0.22680000000000003,0.031067961165048542,0,9,189.21590643274854
9252.0,1.0,,4.0,2.0,0.3,0.3333,0.81,0.0,18.0,256.0,274.0,20979,4,8,82,10,1,0,1,0.243,0.07003891050583658,0,12,189.6654621750787
9253.0,1.0,1.0,4.0,2.0,0.3,0.303,0.81,0.1343,16.0,92.0,108.0,50043,4,8,17,3,0,0,0,0.243,0.17204301075268819,0,12,189.6654621750787
9254.0,1.0,1.0,4.0,2.0,0.3,,0.87,0.1045,11.0,100.0,111.0,42997,3,9,7,4,1,0,1,0.261,0.10891089108910891,0,12,189.6654621750787
9255.0,1.0,1.0,4.0,2.0,0.34,0.3333,0.81,0.1343,29.0,136.0,165.0,24628,1,10,89,1,0,0,1,0.27540000000000003,0.2116788321167883,0,11,189.6654621750787
9256.0,1.0,1.0,4.0,2.0,0.38,0.3939,0.71,0.0,17.0,156.0,173.0,44455,1,7,80,1,2,0,1,0.2698,0.10828025477707007,0,8,189.6654621750787
9257.0,1.0,1.0,4.0,2.0,0.4,0.4091,0.71,0.1045,16.0,112.0,128.0,50183,3,4,24,4,0,0,1,0.284,0.1415929203539823,0,7,189.6654621750787
9258.0,1.0,1.0,4.0,2.0,0.42,0.4242,0.71,0.1045,22.0,142.0,164.0,49889,1,7,93,1,2,1,0,0.29819999999999997,0.15384615384615385,0,8,189.21590643274854
9259.0,1.0,1.0,4.0,2.0,0.4,0.4091,0.71,0.0896,15.0,,224.0,93506,3,2,72,1,1,1,1,0.284,,0,5,189.21590643274854
9260.0,1.0,1.0,4.0,2.0,0.42,0.4242,0.71,0.0,16.0,397.0,413.0,39311,1,2,36,4,1,1,1,0.29819999999999997,0.04020100502512563,0,3,189.21590643274854
9261.0,1.0,1.0,4.0,2.0,0.42,0.4242,0.71,0.0,12.0,394.0,406.0,34348,5,2,36,5,1,1,1,0.29819999999999997,0.030379746835443037,0,7,189.21590643274854
9262.0,1.0,1.0,4.0,2.0,0.4,0.4091,0.76,0.1045,11.0,302.0,313.0,75094,5,4,34,5,2,1,0,0.30400000000000005,0.036303630363036306,0,9,189.21590643274854
9263.0,1.0,1.0,4.0,2.0,0.4,0.4091,0.82,0.1343,8.0,216.0,224.0,85775,2,3,1,10,2,0,1,0.328,0.03686635944700461,0,5,189.6654621750787
9264.0,1.0,1.0,4.0,2.0,0.4,0.4091,0.76,0.1045,8.0,184.0,192.0,52615,2,6,56,4,2,0,0,0.30400000000000005,0.043243243243243246,0,8,189.6654621750787
9265.0,1.0,1.0,4.0,1.0,0.38,0.3939,0.82,0.1045,3.0,139.0,142.0,81404,3,6,95,5,0,1,1,0.3116,0.02142857142857143,0,9,189.21590643274854
9266.0,1.0,1.0,4.0,2.0,0.4,0.4091,0.82,0.0,5.0,86.0,91.0,91288,4,1,36,3,0,1,1,0.328,0.05747126436781609,0,5,189.21590643274854
9267.0,1.0,1.0,5.0,2.0,0.4,0.4091,0.82,0.2537,6.0,32.0,38.0,84827,2,2,66,9,1,0,1,0.328,0.18181818181818182,0,4,189.6654621750787
9268.0,1.0,1.0,5.0,2.0,0.4,0.4091,0.87,0.2239,6.0,23.0,29.0,73700,2,2,63,2,2,0,1,0.34800000000000003,0.25,0,4,189.6654621750787
9269.0,1.0,1.0,5.0,1.0,0.42,0.4242,0.94,0.1343,2.0,11.0,13.0,57621,2,3,49,1,1,0,0,0.3948,0.16666666666666666,0,5,189.6654621750787
9270.0,1.0,1.0,5.0,2.0,0.42,0.4242,0.94,0.2836,3.0,5.0,8.0,87503,1,2,83,1,2,1,0,0.3948,0.5,0,3,189.21590643274854
9271.0,1.0,1.0,5.0,2.0,0.4,0.4091,1.0,0.2985,1.0,3.0,4.0,48369,1,9,42,2,0,0,1,0.4,0.25,0,10,189.6654621750787
9272.0,1.0,1.0,5.0,2.0,0.42,0.4242,0.94,0.3284,0.0,24.0,24.0,97026,5,1,12,7,0,0,0,0.3948,0.0,0,6,189.6654621750787
9273.0,1.0,1.0,5.0,2.0,0.42,0.4242,1.0,0.3284,0.0,72.0,72.0,34311,3,7,86,8,1,0,0,0.42,0.0,0,10,189.6654621750787
9274.0,1.0,1.0,5.0,2.0,0.42,0.4242,1.0,0.2985,6.0,128.0,134.0,55241,5,5,46,6,2,0,1,0.42,0.046511627906976744,0,10,189.6654621750787
9275.0,1.0,1.0,5.0,3.0,0.5,0.4848,0.88,0.2836,14.0,206.0,220.0,26856,3,5,37,6,2,0,0,0.44,0.06763285024154589,0,8,189.6654621750787
9276.0,1.0,,5.0,3.0,0.5,0.4848,0.88,0.2836,6.0,101.0,107.0,38218,5,6,5,5,0,1,0,0.44,0.058823529411764705,0,11,189.21590643274854
9277.0,1.0,1.0,5.0,3.0,0.48,0.4697,1.0,0.1642,9.0,117.0,126.0,87887,4,7,57,3,1,1,0,0.48,0.07627118644067797,0,11,189.21590643274854
9278.0,1.0,1.0,5.0,2.0,,0.4697,0.94,0.1343,,95.0,105.0,30533,3,1,27,5,0,0,0,,,0,4,189.6654621750787
9279.0,1.0,1.0,5.0,2.0,0.5,0.4848,0.88,0.1642,25.0,155.0,180.0,56403,4,2,48,3,1,0,1,0.44,0.16025641025641027,0,6,189.6654621750787
9280.0,1.0,1.0,5.0,1.0,0.5,0.4848,0.59,0.4627,26.0,175.0,201.0,65773,2,1,36,1,2,1,1,0.295,0.14772727272727273,0,3,189.21590643274854
9281.0,1.0,1.0,5.0,1.0,0.5,0.4848,0.55,0.5522,23.0,,176.0,66519,4,6,94,8,2,0,1,0.275,,0,10,189.6654621750787
9282.0,1.0,1.0,5.0,1.0,0.48,0.4697,0.51,0.3284,27.0,170.0,197.0,66487,3,2,35,5,1,1,1,0.2448,0.15789473684210525,0,5,189.21590643274854
9283.0,1.0,1.0,5.0,1.0,0.44,0.4394,0.51,0.5522,,241.0,267.0,28767,1,1,34,1,0,1,0,0.22440000000000002,,0,2,189.21590643274854
9284.0,1.0,1.0,5.0,1.0,0.42,0.4242,0.5,0.5821,,406.0,422.0,23670,2,6,65,10,2,0,0,0.21,,0,8,189.6654621750787
9285.0,1.0,1.0,5.0,1.0,0.4,0.4091,0.5,0.4925,20.0,363.0,383.0,89597,4,8,33,10,1,0,0,0.2,0.054945054945054944,0,12,189.6654621750787
9286.0,1.0,1.0,5.0,1.0,0.36,0.3333,0.5,0.3881,10.0,241.0,251.0,28676,1,2,37,2,2,0,0,0.18,0.04132231404958678,0,3,189.6654621750787
9287.0,1.0,1.0,5.0,1.0,0.34,0.303,0.53,0.3582,6.0,153.0,159.0,36464,4,2,86,2,2,0,0,0.18020000000000003,0.03896103896103896,0,6,189.6654621750787
9288.0,1.0,1.0,5.0,1.0,0.34,0.2879,0.53,0.5224,8.0,127.0,135.0,40819,2,7,46,8,0,0,0,0.18020000000000003,0.0625,0,9,189.6654621750787
9289.0,1.0,1.0,5.0,1.0,0.34,0.303,0.49,0.3881,11.0,108.0,119.0,55580,1,1,68,10,1,0,1,0.1666,0.10091743119266056,0,2,189.6654621750787
9290.0,1.0,1.0,5.0,1.0,0.32,0.2879,,0.4179,8.0,78.0,86.0,81494,3,1,59,4,2,0,1,,0.10126582278481013,0,4,189.6654621750787
9291.0,1.0,1.0,6.0,,0.3,0.2879,0.52,0.2836,1.0,68.0,69.0,38098,1,6,67,7,0,1,1,0.156,0.014492753623188406,0,7,189.21590643274854
9292.0,1.0,1.0,6.0,1.0,0.3,0.303,0.52,0.1642,1.0,57.0,58.0,95844,1,2,22,7,0,0,1,0.156,0.017241379310344827,0,3,189.6654621750787
9293.0,1.0,1.0,6.0,1.0,0.26,0.303,0.6,0.0,3.0,38.0,41.0,66935,4,8,29,6,2,1,1,0.156,0.07692307692307693,0,12,189.21590643274854
9294.0,1.0,1.0,6.0,1.0,,0.2879,0.6,0.0896,1.0,16.0,17.0,47679,5,5,84,4,1,0,1,,0.058823529411764705,0,10,189.6654621750787
9295.0,1.0,1.0,,1.0,0.26,0.2576,0.6,0.1642,0.0,8.0,8.0,22438,5,10,92,5,1,1,1,0.156,0.0,0,15,189.21590643274854
9296.0,1.0,1.0,6.0,1.0,0.24,0.2576,0.75,0.0896,0.0,10.0,10.0,41660,2,6,47,1,1,0,0,0.18,0.0,0,8,189.6654621750787
9297.0,1.0,1.0,6.0,1.0,0.24,0.2879,0.7,0.0,3.0,12.0,15.0,77349,5,10,54,1,1,0,0,0.16799999999999998,0.23076923076923078,0,15,189.6654621750787
9298.0,1.0,1.0,6.0,1.0,0.22,0.2727,,0.0,3.0,28.0,,74794,2,4,1,6,0,1,1,,0.10344827586206896,0,6,189.21590643274854
9299.0,1.0,1.0,6.0,,,0.2273,0.8,0.0896,9.0,,91.0,70593,4,9,48,3,0,1,1,,,0,13,189.21590643274854
9300.0,1.0,1.0,6.0,1.0,0.22,0.2727,0.8,0.0,13.0,145.0,158.0,29934,4,6,60,1,0,1,1,0.17600000000000002,0.08904109589041095,0,10,189.21590643274854
9301.0,1.0,1.0,6.0,1.0,0.26,0.2727,0.7,0.1343,27.0,164.0,191.0,89966,2,3,17,6,2,1,0,0.182,0.16363636363636364,0,5,189.21590643274854
9302.0,1.0,1.0,6.0,1.0,0.3,0.303,0.56,0.1343,55.0,241.0,296.0,59168,1,4,61,9,2,1,0,0.168,0.22727272727272727,0,5,189.21590643274854
9303.0,1.0,1.0,6.0,1.0,0.3,0.2879,0.61,0.2836,70.0,244.0,314.0,88338,1,6,79,7,0,1,0,0.183,0.2857142857142857,0,7,189.21590643274854
9304.0,1.0,,6.0,1.0,0.34,0.3182,0.57,0.2537,80.0,293.0,373.0,76014,5,8,59,9,0,0,1,0.1938,0.272108843537415,0,13,189.6654621750787
9305.0,1.0,1.0,6.0,1.0,0.38,0.3939,0.5,0.3881,123.0,239.0,362.0,83570,3,3,1,2,1,0,1,0.19,0.5125,0,6,189.6654621750787
9306.0,1.0,1.0,6.0,1.0,0.4,0.4091,0.47,0.3284,90.0,320.0,410.0,46005,5,8,85,2,0,1,0,0.188,0.2803738317757009,0,13,189.21590643274854
9307.0,1.0,1.0,6.0,1.0,0.42,0.4242,0.44,0.3582,131.0,276.0,407.0,28450,4,7,60,10,0,0,1,0.1848,0.4729241877256318,0,11,189.6654621750787
9308.0,1.0,1.0,6.0,1.0,0.42,0.4242,0.44,0.3881,57.0,233.0,290.0,94670,3,3,6,7,1,1,1,0.1848,0.24358974358974358,0,6,189.21590643274854
9309.0,1.0,1.0,6.0,1.0,0.42,0.4242,0.41,0.2239,40.0,201.0,241.0,33918,1,5,15,3,0,1,1,0.1722,0.19801980198019803,0,6,189.21590643274854
9310.0,1.0,1.0,6.0,2.0,0.42,0.4242,0.41,0.5522,33.0,173.0,206.0,71257,4,3,89,3,0,0,1,0.1722,0.1896551724137931,0,7,189.6654621750787
9311.0,1.0,1.0,6.0,1.0,0.4,0.4091,0.35,0.3881,5.0,115.0,120.0,64933,5,4,91,9,0,0,1,0.13999999999999999,0.04310344827586207,0,9,189.6654621750787
9312.0,1.0,1.0,6.0,1.0,0.36,0.3333,0.29,0.3582,18.0,109.0,127.0,62628,4,4,54,9,1,0,0,0.10439999999999999,0.16363636363636364,0,8,189.6654621750787
9313.0,,1.0,6.0,1.0,0.34,0.3333,0.34,0.194,6.0,97.0,103.0,31398,3,3,68,5,2,1,0,0.11560000000000002,0.061224489795918366,0,6,189.21590643274854
9314.0,1.0,1.0,6.0,1.0,0.32,0.3182,0.31,0.194,6.0,79.0,85.0,67594,2,2,68,10,1,0,1,0.0992,0.075,0,4,189.6654621750787
9315.0,1.0,1.0,0.0,1.0,0.3,0.2879,0.33,0.2239,15.0,81.0,96.0,21877,1,2,36,4,1,1,1,0.099,0.18292682926829268,0,3,189.21590643274854
9316.0,1.0,1.0,0.0,1.0,0.3,0.2727,0.28,0.3582,5.0,68.0,73.0,94382,4,5,20,7,0,1,1,0.084,0.07246376811594203,0,9,189.21590643274854
9317.0,1.0,1.0,0.0,1.0,0.28,0.2576,0.26,0.3284,3.0,48.0,51.0,39502,5,8,85,1,0,1,1,0.0728,0.061224489795918366,0,13,189.21590643274854
9318.0,1.0,1.0,0.0,1.0,0.26,0.2576,0.28,0.194,4.0,17.0,21.0,64987,5,10,37,8,0,1,1,0.0728,0.2222222222222222,0,15,189.21590643274854
9319.0,1.0,1.0,0.0,1.0,0.24,0.2576,0.3,0.0,0.0,5.0,5.0,40848,2,7,21,2,2,1,0,0.072,0.0,0,9,189.21590643274854
9320.0,1.0,1.0,0.0,1.0,0.2,0.2121,0.51,0.1343,1.0,6.0,7.0,41094,5,10,3,10,1,0,0,0.10200000000000001,0.14285714285714285,0,15,189.6654621750787
9321.0,1.0,1.0,0.0,1.0,0.2,0.2273,0.4,0.1045,1.0,4.0,5.0,31396,2,7,84,10,0,0,0,0.08000000000000002,0.2,0,9,189.6654621750787
9322.0,1.0,1.0,0.0,1.0,0.2,0.2121,,0.1343,0.0,12.0,12.0,40241,3,1,58,9,1,0,0,,0.0,0,4,189.6654621750787
9323.0,1.0,1.0,0.0,1.0,0.18,0.197,0.4,0.1343,9.0,61.0,70.0,39232,4,6,100,5,0,1,1,0.072,0.14516129032258066,0,10,189.21590643274854
9324.0,1.0,1.0,0.0,1.0,0.18,0.197,0.43,0.1343,13.0,98.0,111.0,77845,5,8,88,5,2,0,1,0.0774,0.13131313131313133,0,13,189.6654621750787
9325.0,1.0,1.0,0.0,1.0,0.24,0.2424,,0.1343,38.0,153.0,191.0,47846,1,6,42,9,1,0,1,,0.24675324675324675,0,7,189.6654621750787
9326.0,1.0,1.0,0.0,1.0,0.28,0.2727,0.28,0.2239,57.0,198.0,255.0,32029,4,4,78,4,1,0,0,0.07840000000000001,0.2864321608040201,0,8,189.6654621750787
9327.0,1.0,1.0,0.0,1.0,,0.303,0.26,0.2239,73.0,215.0,288.0,65036,2,4,88,9,0,0,0,,0.33796296296296297,0,6,189.6654621750787
9328.0,1.0,1.0,0.0,1.0,0.32,0.303,0.26,0.2239,78.0,238.0,316.0,82436,1,6,57,5,0,1,1,0.08320000000000001,0.3263598326359833,0,7,189.21590643274854
9329.0,1.0,1.0,0.0,1.0,0.32,0.303,0.26,0.2537,51.0,229.0,280.0,93700,2,6,24,5,1,1,0,0.08320000000000001,0.2217391304347826,0,8,189.21590643274854
9330.0,1.0,1.0,0.0,1.0,0.36,0.3333,0.25,0.2836,68.0,242.0,310.0,84507,3,5,55,9,0,1,1,0.09,0.27983539094650206,0,8,189.21590643274854
9331.0,1.0,1.0,0.0,1.0,0.36,0.3333,0.21,0.4179,54.0,268.0,322.0,87716,5,7,73,3,0,1,0,0.0756,0.20074349442379183,0,12,189.21590643274854
9332.0,1.0,1.0,0.0,1.0,0.36,0.3333,0.21,0.4179,33.0,201.0,234.0,35180,4,8,34,1,1,1,0,0.0756,0.16336633663366337,0,12,189.21590643274854
9333.0,1.0,1.0,0.0,1.0,0.34,0.303,0.23,0.3582,17.0,151.0,168.0,59432,4,9,78,6,1,0,1,0.0782,0.1118421052631579,0,13,189.6654621750787
9334.0,1.0,1.0,0.0,1.0,,0.303,0.29,0.2537,14.0,145.0,159.0,53198,3,4,78,3,0,1,1,,0.0958904109589041,0,7,189.21590643274854
9335.0,1.0,1.0,0.0,1.0,0.3,0.2879,0.39,0.2239,13.0,98.0,111.0,94773,5,3,36,8,2,0,0,0.11699999999999999,0.13131313131313133,0,8,189.6654621750787
9336.0,1.0,1.0,0.0,1.0,0.3,0.2879,0.33,0.2836,0.0,69.0,69.0,82061,3,9,34,8,0,0,0,0.099,0.0,0,12,189.6654621750787
9337.0,1.0,1.0,0.0,1.0,0.32,0.2879,0.26,0.3881,7.0,57.0,64.0,71749,1,1,24,4,2,1,1,0.08320000000000001,0.1206896551724138,0,2,189.21590643274854
9338.0,1.0,1.0,0.0,1.0,0.3,0.2727,0.33,0.3284,4.0,21.0,25.0,86931,1,3,70,1,2,0,0,0.099,0.18181818181818182,0,4,189.6654621750787
9339.0,1.0,1.0,1.0,2.0,0.32,0.2879,0.26,0.4179,0.0,10.0,10.0,63607,1,5,44,9,0,0,0,0.08320000000000001,0.0,0,6,189.6654621750787
9340.0,1.0,1.0,1.0,1.0,0.26,0.2273,0.6,0.3582,0.0,9.0,9.0,79048,2,6,53,8,1,0,1,0.156,0.0,0,8,189.6654621750787
9341.0,1.0,1.0,1.0,1.0,0.24,0.2121,0.48,0.3582,1.0,6.0,7.0,27231,5,8,54,4,0,1,1,0.1152,0.14285714285714285,0,13,189.21590643274854
9342.0,1.0,1.0,1.0,1.0,0.24,0.2273,0.48,0.194,0.0,4.0,4.0,80410,3,1,43,9,1,1,1,0.1152,0.0,0,4,189.21590643274854
9343.0,1.0,1.0,1.0,1.0,0.2,0.2121,0.51,0.1343,0.0,5.0,5.0,60078,5,10,85,5,2,1,1,0.10200000000000001,0.0,0,15,189.21590643274854
9344.0,1.0,1.0,1.0,1.0,0.2,0.2121,0.51,0.1343,0.0,26.0,26.0,85249,2,9,93,7,2,0,0,0.10200000000000001,0.0,0,11,189.6654621750787
9345.0,1.0,1.0,1.0,1.0,0.22,0.2121,0.44,0.2537,0.0,80.0,80.0,73334,1,1,77,7,2,0,0,0.0968,0.0,0,2,189.6654621750787
9346.0,1.0,1.0,1.0,1.0,0.22,0.2121,0.44,0.2836,4.0,221.0,225.0,21912,3,8,35,4,0,1,0,0.0968,0.018018018018018018,0,11,189.21590643274854
9347.0,1.0,1.0,1.0,1.0,0.2,0.197,0.47,0.2239,,481.0,493.0,31637,2,4,19,6,0,0,0,0.094,,0,6,189.6654621750787
9348.0,1.0,1.0,1.0,1.0,0.2,0.197,0.47,0.2239,5.0,193.0,198.0,62844,3,5,54,4,0,1,0,0.094,0.02577319587628866,0,8,189.21590643274854
9349.0,1.0,1.0,1.0,1.0,0.22,0.2121,0.41,0.2836,3.0,82.0,85.0,24112,2,5,72,5,0,1,1,0.09019999999999999,0.03614457831325301,0,7,189.21590643274854
9350.0,1.0,1.0,1.0,1.0,0.26,0.2576,0.38,0.0,6.0,93.0,99.0,93328,1,3,34,8,2,0,0,0.0988,0.06382978723404255,0,4,189.6654621750787
9351.0,1.0,1.0,1.0,1.0,0.26,0.2273,0.35,0.3881,5.0,129.0,134.0,71163,4,8,36,4,2,1,0,0.091,0.038461538461538464,0,12,189.21590643274854
9352.0,1.0,1.0,1.0,1.0,0.3,0.2879,0.31,0.194,15.0,117.0,132.0,95081,3,4,28,4,0,0,1,0.093,0.1271186440677966,0,7,189.6654621750787
9353.0,1.0,1.0,1.0,1.0,0.32,0.3333,0.24,0.1343,15.0,100.0,115.0,78158,4,5,7,4,0,0,0,0.0768,0.1485148514851485,0,9,189.6654621750787
9354.0,1.0,1.0,1.0,1.0,0.32,0.3182,0.24,0.194,7.0,131.0,138.0,32840,3,2,81,9,2,0,1,0.0768,0.05303030303030303,0,5,189.6654621750787
9355.0,1.0,1.0,1.0,1.0,0.34,0.3333,0.25,0.194,11.0,210.0,221.0,64130,4,6,68,1,1,1,1,0.085,0.052132701421800945,0,10,189.21590643274854
9356.0,1.0,1.0,1.0,1.0,0.36,0.3485,0.21,0.194,16.0,422.0,438.0,99276,4,1,20,2,0,0,0,0.0756,0.037825059101654845,0,5,189.6654621750787
9357.0,1.0,1.0,1.0,1.0,0.34,0.3333,0.23,0.1642,11.0,399.0,410.0,46682,4,8,13,5,2,0,0,0.0782,0.0275,0,12,189.6654621750787
9358.0,1.0,1.0,1.0,1.0,0.3,0.3182,0.45,0.1045,8.0,298.0,306.0,27782,2,4,62,6,2,1,0,0.135,0.026755852842809364,0,6,189.21590643274854
9359.0,1.0,1.0,1.0,1.0,0.3,0.303,0.39,0.1642,2.0,179.0,181.0,48084,4,2,51,8,2,0,0,0.11699999999999999,0.011111111111111112,0,6,189.6654621750787
9360.0,1.0,1.0,1.0,1.0,0.3,0.303,0.42,0.1642,3.0,159.0,162.0,65454,2,2,13,9,1,0,1,0.126,0.01875,0,4,189.6654621750787
9361.0,1.0,1.0,1.0,1.0,0.28,0.2727,0.48,0.2239,2.0,92.0,94.0,70640,5,3,80,5,1,0,1,0.13440000000000002,0.021505376344086023,0,8,189.6654621750787
9362.0,1.0,1.0,1.0,1.0,0.26,0.2576,0.6,0.194,0.0,52.0,52.0,32822,5,10,53,2,0,0,0,0.156,0.0,0,15,189.6654621750787
9363.0,1.0,1.0,2.0,1.0,0.28,0.2727,0.52,0.2537,0.0,15.0,15.0,53445,2,6,79,10,1,0,0,0.1456,0.0,0,8,189.6654621750787
9364.0,1.0,,2.0,1.0,0.3,0.2727,0.42,0.2985,1.0,7.0,8.0,95574,3,5,4,10,2,1,1,0.126,0.125,0,8,189.21590643274854
9365.0,1.0,1.0,2.0,1.0,0.3,0.2879,0.42,0.2239,,2.0,2.0,83574,2,3,55,2,0,1,0,0.126,,0,5,189.21590643274854
9366.0,1.0,1.0,2.0,1.0,0.3,0.2879,0.45,0.2239,0.0,2.0,2.0,54674,3,4,99,1,0,1,0,0.135,0.0,0,7,189.21590643274854
9367.0,1.0,1.0,2.0,1.0,0.3,0.2879,0.49,0.194,0.0,1.0,1.0,74920,4,2,31,5,2,1,1,0.147,0.0,0,6,189.21590643274854
9368.0,1.0,1.0,2.0,1.0,0.3,0.2879,0.49,0.194,0.0,22.0,22.0,78287,5,8,32,10,2,1,1,0.147,0.0,0,13,189.21590643274854
9369.0,1.0,1.0,2.0,1.0,0.28,0.2727,0.52,0.1642,0.0,104.0,104.0,46212,2,4,53,4,1,1,1,0.1456,0.0,0,6,189.21590643274854
9370.0,1.0,1.0,,1.0,0.26,0.2576,0.6,0.194,6.0,273.0,279.0,90787,4,4,88,5,1,0,1,0.156,0.021897810218978103,0,8,189.6654621750787
9371.0,1.0,1.0,2.0,1.0,0.26,0.2727,0.6,0.1045,14.0,498.0,512.0,92001,4,2,3,8,0,1,0,0.156,0.028056112224448898,0,6,189.21590643274854
9372.0,1.0,1.0,2.0,1.0,0.3,0.2879,0.52,0.194,30.0,231.0,261.0,25982,4,1,43,10,1,0,1,0.156,0.12931034482758622,0,5,189.6654621750787
9373.0,1.0,1.0,2.0,2.0,0.32,0.3182,0.57,0.194,34.0,110.0,144.0,40242,1,8,31,3,2,0,1,0.18239999999999998,0.3063063063063063,0,9,189.6654621750787
9374.0,,1.0,2.0,1.0,0.4,0.4091,0.37,0.2836,14.0,125.0,139.0,52457,2,6,88,4,0,1,0,0.148,0.1111111111111111,0,8,189.21590643274854
9375.0,1.0,1.0,2.0,1.0,0.4,0.4091,0.43,0.2985,13.0,181.0,194.0,28707,3,8,71,5,0,1,1,0.17200000000000001,0.07142857142857142,0,11,189.21590643274854
9376.0,1.0,1.0,2.0,1.0,0.46,0.4545,0.36,0.2239,27.0,171.0,198.0,52117,5,8,86,6,2,1,0,0.1656,0.1569767441860465,0,13,189.21590643274854
9377.0,1.0,1.0,2.0,1.0,0.5,0.4848,0.29,0.3284,18.0,142.0,160.0,94839,3,4,92,10,0,1,0,0.145,0.1258741258741259,0,7,189.21590643274854
9378.0,1.0,1.0,2.0,1.0,0.54,0.5152,0.26,0.4478,27.0,150.0,177.0,26691,4,10,79,5,1,0,1,0.14040000000000002,0.17880794701986755,1,14,189.6654621750787
9379.0,1.0,1.0,2.0,1.0,0.54,0.5152,,0.4478,30.0,277.0,307.0,60816,5,10,70,8,2,0,0,,0.1079136690647482,1,15,189.6654621750787
9380.0,1.0,1.0,2.0,1.0,0.54,0.5152,0.26,0.4179,41.0,518.0,559.0,55336,4,9,96,8,1,1,0,0.14040000000000002,0.0789980732177264,1,13,189.21590643274854
9381.0,1.0,1.0,2.0,1.0,0.54,0.5152,0.24,0.3582,16.0,486.0,502.0,81106,1,10,54,5,1,1,1,0.1296,0.03285420944558522,1,11,189.21590643274854
9382.0,1.0,1.0,2.0,1.0,0.5,0.4848,0.29,0.2836,22.0,306.0,328.0,58306,4,8,16,8,2,1,0,0.145,0.07166123778501629,0,12,189.21590643274854
9383.0,1.0,1.0,2.0,1.0,0.4,0.4091,0.58,0.1045,15.0,223.0,238.0,31222,4,10,98,2,1,1,0,0.23199999999999998,0.06696428571428571,0,14,189.21590643274854
9384.0,,1.0,2.0,1.0,0.46,0.4545,,0.2985,3.0,162.0,165.0,61939,2,10,1,3,0,0,1,,0.018404907975460124,0,12,189.6654621750787
9385.0,1.0,1.0,2.0,1.0,0.44,0.4394,0.35,0.2985,11.0,118.0,129.0,36982,3,3,60,1,2,1,0,0.154,0.09243697478991597,0,6,189.21590643274854
9386.0,1.0,1.0,2.0,1.0,0.44,0.4394,0.38,0.2537,2.0,61.0,63.0,54213,4,3,12,1,0,1,0,0.16720000000000002,0.03225806451612903,0,7,189.21590643274854
9387.0,1.0,2.0,3.0,,0.44,,0.38,0.2836,0.0,31.0,31.0,67589,1,2,57,6,2,0,0,0.16720000000000002,0.0,0,3,189.6654621750787
9388.0,1.0,,3.0,1.0,0.44,0.4394,0.41,0.2836,0.0,4.0,4.0,61664,1,7,66,6,1,0,0,0.18039999999999998,0.0,0,8,189.6654621750787
9389.0,1.0,2.0,3.0,1.0,0.44,0.4394,0.44,0.2836,1.0,6.0,7.0,35224,1,8,78,2,2,1,0,0.1936,0.14285714285714285,0,9,189.21590643274854
9390.0,1.0,2.0,3.0,1.0,0.44,0.4394,0.44,0.194,0.0,3.0,3.0,40407,2,1,79,2,1,1,1,0.1936,0.0,0,3,189.21590643274854
9391.0,1.0,2.0,3.0,1.0,0.4,0.4091,0.5,0.1642,0.0,1.0,1.0,55251,1,7,43,10,2,1,1,0.2,0.0,0,8,189.21590643274854
9392.0,1.0,2.0,3.0,1.0,0.4,0.4091,0.5,0.1642,0.0,18.0,18.0,88572,5,3,82,7,0,0,0,0.2,0.0,0,8,189.6654621750787
9393.0,1.0,2.0,3.0,3.0,0.4,0.4091,0.54,0.1642,0.0,67.0,67.0,60931,3,5,57,9,0,1,0,0.21600000000000003,0.0,0,8,189.21590643274854
9394.0,1.0,2.0,3.0,3.0,0.38,0.3939,0.62,0.0896,7.0,,208.0,29849,1,5,45,2,2,1,1,0.2356,,0,6,189.21590643274854
9395.0,1.0,2.0,3.0,3.0,0.36,0.3636,0.73,0.1045,15.0,505.0,520.0,39279,4,2,64,9,0,1,1,0.2628,0.029644268774703556,0,6,189.21590643274854
9396.0,1.0,2.0,3.0,2.0,0.36,0.3485,0.71,0.194,9.0,,276.0,74239,1,10,59,10,0,0,0,0.2556,,0,11,189.6654621750787
9397.0,1.0,2.0,3.0,1.0,,0.4091,0.62,0.1343,9.0,124.0,133.0,52438,5,3,82,10,1,0,0,,0.072,0,8,189.6654621750787
