instant,yr,mnth,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,income_level,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
11311.0,1.0,4.0,6.0,1.0,0.62,0.6061,0.61,0.3284,260.0,348.0,608.0,59727,3,5,48,9,0,0,0
11312.0,1.0,4.0,6.0,1.0,0.64,0.6212,0.57,0.2239,262.0,378.0,640.0,41092,1,10,39,1,2,0,1
11313.0,1.0,4.0,6.0,1.0,0.66,0.6212,0.54,0.2239,291.0,358.0,649.0,51795,5,8,46,5,0,1,1
11314.0,1.0,4.0,6.0,1.0,0.7,0.6364,0.45,0.2836,278.0,,609.0,50267,3,1,3,9,2,1,0
11315.0,,4.0,6.0,1.0,0.72,0.6515,0.39,0.2537,267.0,361.0,628.0,87053,1,1,60,7,2,1,1
11316.0,1.0,4.0,6.0,1.0,0.7,0.6364,0.42,0.3284,267.0,372.0,639.0,26075,3,7,27,9,0,0,1
11317.0,1.0,4.0,6.0,2.0,0.74,0.6515,0.3,0.3881,259.0,309.0,568.0,93855,5,6,29,1,0,0,1
11318.0,1.0,4.0,6.0,2.0,0.68,0.6364,0.47,0.4925,133.0,283.0,416.0,79309,4,8,29,9,1,1,0
11319.0,1.0,4.0,6.0,3.0,0.56,0.5303,0.73,0.4925,9.0,45.0,54.0,30785,2,4,100,7,2,0,0
11320.0,1.0,4.0,6.0,3.0,0.5,0.4848,0.82,0.2985,5.0,34.0,39.0,65188,3,8,31,6,2,1,0
11321.0,1.0,4.0,6.0,3.0,0.5,0.4848,0.82,0.3881,20.0,82.0,102.0,67388,4,5,38,9,0,0,0
11322.0,1.0,4.0,6.0,1.0,0.48,0.4697,0.82,0.2985,20.0,90.0,110.0,52059,3,9,78,8,2,1,1
11323.0,1.0,4.0,6.0,2.0,0.46,0.4545,0.82,0.2836,18.0,73.0,91.0,59905,5,10,62,2,2,0,0
11324.0,1.0,4.0,0.0,2.0,0.46,0.4545,0.82,0.194,32.0,85.0,,37566,3,5,80,2,1,0,0
11325.0,1.0,4.0,0.0,2.0,0.46,0.4545,0.82,0.3284,10.0,63.0,73.0,30703,2,6,28,8,0,1,0
11326.0,1.0,4.0,0.0,1.0,0.46,,0.72,0.2836,7.0,49.0,56.0,60192,4,4,9,8,2,0,1
11327.0,1.0,,0.0,2.0,0.44,0.4394,0.82,0.1642,7.0,33.0,40.0,25766,3,3,59,6,2,1,1
11328.0,1.0,4.0,0.0,2.0,0.44,0.4394,0.77,0.1642,0.0,7.0,7.0,81172,3,6,15,8,2,0,0
11329.0,1.0,4.0,0.0,2.0,0.44,0.4394,0.77,0.2239,0.0,6.0,6.0,39856,4,1,41,2,0,0,0
11330.0,1.0,4.0,0.0,2.0,0.44,0.4394,0.72,0.3284,6.0,6.0,12.0,45685,4,9,20,9,2,0,1
11331.0,1.0,4.0,0.0,3.0,0.42,0.4242,0.77,0.3881,2.0,22.0,24.0,87143,4,5,43,10,1,1,0
11332.0,1.0,4.0,0.0,3.0,0.4,0.4091,0.82,0.2537,8.0,43.0,51.0,21188,1,2,16,9,1,1,1
11333.0,1.0,,0.0,3.0,0.4,0.4091,0.82,,8.0,71.0,79.0,25651,2,5,38,7,2,0,1
11334.0,1.0,4.0,0.0,3.0,0.38,0.3939,0.82,0.3284,11.0,57.0,68.0,42816,2,3,11,2,2,1,1
11335.0,1.0,4.0,0.0,3.0,0.38,0.3939,0.87,0.2985,7.0,70.0,77.0,71531,2,8,11,7,1,0,0
11336.0,1.0,4.0,0.0,3.0,0.38,0.3939,0.87,0.3284,5.0,56.0,61.0,97850,1,7,94,10,2,1,1
11337.0,1.0,4.0,0.0,3.0,0.38,0.3939,0.82,0.3582,5.0,47.0,52.0,92744,3,2,55,1,2,0,0
11338.0,1.0,4.0,0.0,3.0,,0.3939,0.87,0.3284,3.0,50.0,53.0,88840,1,3,5,9,0,0,1
11339.0,1.0,4.0,0.0,3.0,0.38,0.3939,0.87,0.3881,0.0,38.0,38.0,21443,3,9,23,4,2,0,0
11340.0,1.0,4.0,0.0,3.0,0.38,0.3939,0.87,0.4478,,32.0,36.0,31123,4,8,89,9,1,0,0
11341.0,1.0,4.0,0.0,3.0,0.36,0.3182,0.93,0.4478,2.0,25.0,27.0,67055,4,5,53,8,2,0,1
11342.0,1.0,4.0,0.0,3.0,0.36,0.3182,0.93,0.4478,,38.0,39.0,88716,3,4,76,8,0,1,1
11343.0,1.0,4.0,0.0,3.0,0.36,0.3182,0.87,0.5224,1.0,34.0,35.0,48181,2,10,55,2,0,0,1
11344.0,1.0,4.0,0.0,3.0,0.36,0.3333,0.93,0.4179,1.0,34.0,35.0,29690,4,8,24,3,2,1,0
11345.0,1.0,,0.0,3.0,0.36,0.3333,0.87,0.3881,0.0,11.0,11.0,98325,4,5,41,7,0,1,1
11346.0,1.0,4.0,0.0,3.0,0.34,0.2879,0.87,0.5224,0.0,13.0,13.0,91493,1,7,62,6,1,1,0
11347.0,1.0,4.0,0.0,3.0,0.36,0.3182,0.81,0.4627,0.0,17.0,17.0,40226,5,1,71,4,0,1,1
11348.0,1.0,4.0,1.0,3.0,0.36,0.3333,0.81,0.4179,0.0,6.0,6.0,86365,5,10,31,1,1,0,1
11349.0,1.0,4.0,1.0,3.0,0.34,0.303,0.87,0.3582,1.0,1.0,2.0,99333,5,8,44,8,0,0,0
11350.0,1.0,4.0,1.0,2.0,0.32,0.303,0.87,0.3284,1.0,3.0,4.0,42892,1,9,100,4,1,1,0
11351.0,1.0,4.0,1.0,2.0,0.32,0.303,0.81,0.2836,0.0,1.0,1.0,32490,4,10,14,10,1,0,0
11352.0,1.0,4.0,1.0,3.0,0.3,0.2879,0.81,0.2836,0.0,3.0,3.0,78178,3,2,96,10,1,1,1
11353.0,1.0,4.0,1.0,3.0,0.3,0.2879,0.81,0.2836,0.0,14.0,14.0,94630,1,5,84,3,2,1,0
11354.0,1.0,4.0,1.0,2.0,0.3,0.2727,0.81,0.2985,2.0,43.0,45.0,79630,4,7,7,1,0,0,1
11355.0,1.0,4.0,1.0,3.0,0.3,,0.81,0.2537,1.0,206.0,207.0,87911,1,10,39,3,1,1,1
11356.0,1.0,4.0,1.0,2.0,0.3,0.2727,0.75,0.3284,11.0,471.0,482.0,23634,4,6,1,7,0,0,1
11357.0,1.0,4.0,1.0,2.0,0.3,0.2727,0.75,0.3881,17.0,255.0,272.0,48127,5,2,77,7,0,0,1
11358.0,1.0,4.0,1.0,2.0,0.32,0.303,0.7,0.3284,12.0,88.0,100.0,60030,1,2,34,10,0,1,0
11359.0,1.0,4.0,1.0,2.0,0.32,0.2879,0.7,0.3582,10.0,91.0,101.0,91944,3,5,100,10,0,0,0
11360.0,1.0,4.0,1.0,3.0,0.34,0.303,0.71,0.3582,12.0,117.0,129.0,24988,2,3,43,3,0,1,1
11361.0,1.0,4.0,1.0,3.0,0.34,0.303,0.66,0.3881,9.0,98.0,107.0,22087,1,5,51,1,1,1,1
11362.0,1.0,4.0,1.0,3.0,0.36,0.3182,0.62,0.4478,12.0,102.0,114.0,94003,4,2,12,2,2,0,1
11363.0,1.0,4.0,1.0,2.0,0.36,0.3333,0.62,0.3881,11.0,101.0,112.0,70531,3,9,18,5,1,1,0
,1.0,4.0,1.0,3.0,0.3,0.2727,0.81,0.3582,10.0,93.0,,86496,3,10,27,2,1,1,0
11365.0,1.0,4.0,1.0,3.0,0.3,0.2727,0.82,0.3284,13.0,219.0,232.0,61924,3,3,7,3,1,1,1
11366.0,1.0,4.0,1.0,3.0,0.32,0.3333,0.81,0.1343,10.0,369.0,379.0,43272,4,6,41,3,0,1,1
11367.0,1.0,4.0,1.0,2.0,0.34,0.3182,0.76,0.2239,11.0,287.0,298.0,25251,5,7,34,8,0,0,1
11368.0,1.0,4.0,1.0,2.0,0.32,0.3182,0.76,0.1642,17.0,186.0,203.0,37603,4,1,20,8,1,1,0
11369.0,1.0,4.0,1.0,,,0.303,0.81,0.2239,7.0,145.0,152.0,62601,4,5,25,7,2,0,1
11370.0,1.0,4.0,1.0,1.0,0.32,0.3182,0.76,0.194,18.0,71.0,89.0,30207,2,7,2,9,1,1,0
11371.0,1.0,4.0,1.0,1.0,0.32,0.3182,0.76,0.1642,10.0,49.0,59.0,76194,2,2,98,10,1,1,0
11372.0,1.0,4.0,2.0,2.0,0.32,0.3333,0.76,0.1343,0.0,13.0,,40463,5,3,6,6,2,1,1
11373.0,1.0,4.0,2.0,2.0,0.32,0.3333,0.81,0.1343,1.0,6.0,7.0,40703,2,5,95,6,1,0,1
11374.0,,4.0,2.0,1.0,0.32,0.3182,0.81,0.194,0.0,3.0,3.0,75396,3,4,90,9,2,0,1
11375.0,1.0,4.0,2.0,1.0,0.32,0.303,0.81,0.2239,0.0,2.0,2.0,99375,2,6,64,8,2,1,1
11376.0,1.0,4.0,2.0,1.0,0.3,0.2879,0.7,0.194,0.0,3.0,3.0,43741,5,3,61,10,0,0,0
11377.0,1.0,4.0,2.0,1.0,0.3,0.2879,0.7,0.194,,22.0,22.0,36652,4,4,85,7,0,1,0
11378.0,1.0,4.0,2.0,1.0,0.3,0.2879,0.7,0.2239,3.0,117.0,120.0,56686,5,2,49,5,2,0,0
11379.0,1.0,4.0,2.0,1.0,0.32,0.303,,0.2836,3.0,387.0,390.0,92177,4,7,27,9,2,0,1
11380.0,1.0,4.0,2.0,1.0,0.34,0.3182,0.61,0.2537,12.0,599.0,611.0,29475,2,4,99,7,2,1,0
11381.0,1.0,4.0,2.0,1.0,0.4,0.4091,0.47,0.3582,6.0,302.0,308.0,97280,2,2,8,5,0,0,1
11382.0,1.0,4.0,2.0,1.0,0.42,0.4242,0.47,0.2985,33.0,129.0,162.0,59449,5,2,16,5,0,1,0
11383.0,1.0,4.0,2.0,1.0,0.46,0.4545,0.31,0.3881,27.0,157.0,184.0,43729,5,5,25,6,1,0,0
11384.0,1.0,4.0,2.0,1.0,0.48,0.4697,0.29,0.3881,36.0,188.0,224.0,25896,2,1,71,4,1,0,0
11385.0,1.0,4.0,2.0,1.0,0.5,0.4848,0.29,0.3881,35.0,189.0,224.0,22727,3,7,96,6,1,0,0
11386.0,1.0,4.0,2.0,1.0,0.5,0.4848,0.25,0.3881,50.0,166.0,216.0,95194,4,4,98,1,0,0,0
11387.0,1.0,4.0,2.0,1.0,0.5,0.4848,0.23,0.4179,60.0,176.0,236.0,82698,3,7,97,3,0,0,0
11388.0,1.0,4.0,2.0,1.0,0.5,0.4848,0.23,0.194,54.0,308.0,362.0,79295,5,10,17,7,1,1,0
11389.0,1.0,4.0,2.0,1.0,0.52,0.5,0.22,0.3881,72.0,619.0,691.0,51258,2,9,6,10,0,1,0
11390.0,1.0,4.0,2.0,1.0,0.5,0.4848,0.18,0.0,52.0,580.0,632.0,93837,5,9,98,8,2,1,0
11391.0,1.0,4.0,2.0,1.0,0.5,0.4848,0.18,0.2537,33.0,449.0,482.0,86645,5,9,52,5,2,0,0
11392.0,1.0,4.0,2.0,1.0,0.48,0.4697,0.21,0.3284,16.0,269.0,285.0,75870,5,6,33,3,2,0,0
11393.0,1.0,4.0,2.0,2.0,0.46,0.4545,0.28,0.1642,13.0,213.0,226.0,70090,3,10,23,1,1,0,0
11394.0,1.0,4.0,2.0,1.0,0.44,0.4394,0.35,0.1045,8.0,149.0,157.0,25384,4,10,99,5,0,0,1
11395.0,1.0,4.0,2.0,1.0,0.42,0.4242,0.38,0.0896,4.0,69.0,73.0,89865,4,5,66,3,0,0,1
11396.0,1.0,4.0,3.0,1.0,0.44,0.4394,0.38,0.0,13.0,23.0,36.0,33222,2,6,98,8,1,1,0
11397.0,1.0,4.0,3.0,1.0,0.42,0.4242,0.41,0.0,8.0,17.0,25.0,68606,3,6,37,4,0,1,1
11398.0,1.0,4.0,3.0,1.0,0.36,0.3788,0.62,0.0,1.0,6.0,7.0,35615,2,8,87,9,2,0,0
11399.0,1.0,4.0,3.0,1.0,0.32,0.3333,0.7,0.0896,0.0,3.0,3.0,83947,3,2,99,8,2,0,1
11400.0,1.0,4.0,3.0,1.0,0.34,0.3485,0.66,0.0896,,6.0,6.0,57313,2,5,55,2,0,1,1
11401.0,1.0,4.0,3.0,1.0,0.34,0.3636,0.66,0.0,0.0,24.0,24.0,84355,2,9,84,7,1,0,0
11402.0,1.0,4.0,3.0,1.0,0.34,0.3636,0.66,0.0,3.0,103.0,106.0,26473,3,7,92,6,1,0,0
11403.0,1.0,4.0,3.0,1.0,0.34,0.3636,0.71,0.0,13.0,376.0,389.0,97613,4,10,15,8,2,0,0
11404.0,1.0,4.0,3.0,1.0,0.36,0.3636,0.76,0.0896,20.0,634.0,654.0,94254,5,3,3,2,2,0,1
11405.0,1.0,4.0,3.0,1.0,,0.4242,0.54,0.0,33.0,288.0,321.0,45987,3,1,67,2,2,0,0
11406.0,1.0,4.0,3.0,1.0,0.52,0.5,0.34,0.0,44.0,138.0,182.0,68466,2,10,18,7,0,0,0
11407.0,1.0,4.0,3.0,1.0,0.52,0.5,0.32,0.1343,42.0,177.0,219.0,42826,5,10,26,1,2,1,1
11408.0,1.0,4.0,3.0,1.0,0.54,0.5152,0.28,0.2836,49.0,220.0,269.0,66778,5,7,97,1,1,0,1
11409.0,1.0,4.0,3.0,1.0,0.56,0.5303,0.26,0.2239,35.0,193.0,228.0,55315,5,7,89,4,1,0,0
11410.0,1.0,4.0,3.0,1.0,0.56,0.5303,0.22,0.3582,47.0,176.0,223.0,29090,5,3,89,5,1,1,1
11411.0,1.0,4.0,3.0,1.0,0.58,0.5455,0.19,0.1642,47.0,182.0,229.0,67852,1,9,90,3,2,1,1
11412.0,1.0,4.0,3.0,1.0,0.6,0.5909,0.2,0.3284,49.0,327.0,376.0,88965,1,6,18,3,0,0,1
11413.0,1.0,4.0,3.0,1.0,0.6,0.5909,0.2,0.2985,68.0,664.0,732.0,42913,1,1,58,10,0,1,1
11414.0,1.0,4.0,3.0,1.0,0.6,0.5909,0.2,0.2836,60.0,649.0,709.0,32953,5,7,61,4,2,1,0
11415.0,1.0,4.0,3.0,1.0,0.6,0.5909,0.2,0.194,42.0,501.0,543.0,84885,4,10,64,7,0,0,0
11416.0,1.0,4.0,3.0,1.0,0.56,0.5303,0.22,0.0896,22.0,358.0,380.0,45594,2,9,32,6,1,1,0
11417.0,1.0,4.0,3.0,1.0,0.52,0.5,0.52,0.1343,27.0,212.0,239.0,73877,4,6,74,3,2,0,0
11418.0,1.0,4.0,3.0,1.0,0.5,0.4848,0.51,0.0,22.0,170.0,192.0,59105,3,6,1,8,1,0,0
11419.0,1.0,4.0,3.0,2.0,0.5,0.4848,0.51,0.0896,10.0,94.0,104.0,73109,2,6,15,1,1,0,1
11420.0,1.0,4.0,4.0,2.0,0.48,0.4697,0.63,0.0,1.0,42.0,43.0,47404,5,8,70,1,0,1,1
11421.0,1.0,4.0,4.0,2.0,0.48,0.4697,0.48,0.0896,1.0,22.0,23.0,56406,5,3,15,4,0,0,0
11422.0,1.0,4.0,4.0,2.0,0.48,0.4697,0.55,0.1045,3.0,10.0,13.0,73522,5,1,50,9,2,0,0
11423.0,1.0,4.0,4.0,2.0,0.48,0.4697,0.55,0.0896,1.0,5.0,6.0,36736,1,2,29,1,1,0,1
11424.0,1.0,4.0,4.0,2.0,0.48,0.4697,0.59,0.0896,1.0,2.0,3.0,50203,3,6,63,9,1,0,0
11425.0,1.0,4.0,4.0,2.0,0.48,0.4697,0.63,0.1343,0.0,17.0,17.0,71126,2,10,67,7,2,0,1
11426.0,1.0,4.0,4.0,2.0,0.48,0.4697,0.63,0.2537,5.0,122.0,127.0,22532,4,3,35,5,0,0,0
11427.0,1.0,4.0,4.0,3.0,0.46,0.4545,0.82,0.3582,3.0,222.0,225.0,44400,1,6,81,7,2,1,1
11428.0,1.0,4.0,4.0,3.0,0.46,0.4545,0.82,0.194,4.0,358.0,362.0,71831,5,1,75,7,1,1,1
11429.0,1.0,4.0,4.0,3.0,0.46,0.4545,0.88,0.1642,12.0,189.0,201.0,81893,1,10,7,1,1,1,1
11430.0,1.0,4.0,4.0,,0.46,0.4545,0.94,0.1642,14.0,125.0,139.0,99349,1,10,58,5,2,1,0
11431.0,1.0,4.0,4.0,2.0,0.46,0.4545,0.94,0.2239,16.0,135.0,151.0,83060,1,2,87,9,0,1,0
11432.0,,4.0,4.0,2.0,0.52,0.5,0.83,0.1343,24.0,180.0,204.0,75686,3,5,10,1,2,0,0
11433.0,1.0,4.0,4.0,2.0,0.5,0.4848,0.82,0.1642,19.0,178.0,197.0,20107,4,8,78,2,1,0,0
11434.0,1.0,4.0,4.0,2.0,0.54,0.5152,0.77,0.194,37.0,132.0,169.0,64717,4,7,86,7,0,0,0
11435.0,1.0,4.0,4.0,2.0,0.52,0.5,,0.3284,39.0,165.0,204.0,88217,5,8,13,1,0,0,0
11436.0,1.0,4.0,4.0,2.0,0.52,0.5,0.83,0.2239,37.0,281.0,318.0,73037,1,3,53,6,0,1,0
11437.0,1.0,4.0,4.0,1.0,0.54,0.5152,0.77,0.1642,49.0,565.0,614.0,93510,5,9,67,4,2,1,1
11438.0,1.0,4.0,4.0,2.0,0.54,0.5152,0.77,0.194,75.0,589.0,664.0,73794,1,9,22,10,0,1,0
11439.0,1.0,4.0,4.0,2.0,0.54,0.5152,0.77,0.2239,57.0,407.0,464.0,82123,1,1,40,1,1,1,1
11440.0,1.0,4.0,4.0,1.0,0.54,0.5152,0.77,0.194,23.0,314.0,337.0,44498,3,2,3,5,0,0,0
11441.0,1.0,4.0,4.0,1.0,0.52,0.5,0.83,0.2239,28.0,222.0,250.0,57526,4,8,76,10,1,1,1
11442.0,1.0,4.0,4.0,1.0,0.52,0.5,0.83,0.1642,20.0,163.0,183.0,90023,4,9,8,9,2,0,1
,1.0,4.0,4.0,1.0,0.5,0.4848,0.88,0.1642,6.0,106.0,112.0,58154,2,6,9,5,2,1,1
11444.0,1.0,4.0,5.0,1.0,0.54,0.5152,0.68,0.5522,12.0,61.0,73.0,46589,5,7,7,9,0,1,1
11445.0,1.0,4.0,5.0,1.0,0.5,0.4848,0.59,0.4478,3.0,32.0,35.0,94841,2,8,27,3,1,0,1
11446.0,,4.0,5.0,1.0,0.48,0.4697,0.59,0.4179,4.0,18.0,22.0,74726,2,9,31,3,0,1,1
11447.0,1.0,4.0,5.0,1.0,0.44,0.4394,0.47,0.4925,1.0,2.0,,70135,2,8,49,2,2,1,1
11448.0,1.0,4.0,5.0,1.0,0.42,0.4242,0.44,0.2537,0.0,6.0,,33027,2,3,2,1,1,0,1
11449.0,1.0,4.0,5.0,1.0,0.42,0.4242,0.44,0.3582,0.0,19.0,19.0,51200,2,10,13,4,0,0,0
11450.0,1.0,4.0,5.0,1.0,,0.4091,0.43,0.2537,5.0,115.0,120.0,28335,1,3,96,7,1,1,0
11451.0,1.0,4.0,5.0,1.0,0.38,0.3939,0.5,0.2836,10.0,305.0,315.0,40369,4,7,3,7,1,0,0
11452.0,1.0,4.0,5.0,1.0,0.4,0.4091,0.5,0.0,17.0,575.0,592.0,68880,5,2,25,5,1,1,1
11453.0,1.0,4.0,5.0,1.0,0.42,0.4242,0.44,0.4925,42.0,292.0,334.0,65705,5,8,91,9,1,1,1
11454.0,1.0,4.0,5.0,1.0,0.44,0.4394,0.38,0.4179,64.0,172.0,236.0,39307,5,10,83,7,1,0,0
11455.0,1.0,4.0,5.0,1.0,0.44,0.4394,0.38,0.3284,47.0,186.0,233.0,45142,3,5,88,3,1,0,0
11456.0,1.0,4.0,5.0,1.0,0.46,0.4545,0.36,0.3582,63.0,244.0,307.0,71606,2,5,100,7,1,0,0
11457.0,1.0,4.0,5.0,1.0,0.46,0.4545,0.33,0.3881,94.0,212.0,306.0,80731,4,9,50,10,2,0,0
11458.0,1.0,4.0,5.0,1.0,0.46,0.4545,0.33,0.3284,94.0,206.0,,22263,5,10,40,2,0,0,0
,1.0,4.0,5.0,1.0,0.52,0.5,0.29,0.4925,,223.0,324.0,58364,2,5,26,9,1,0,0
,1.0,4.0,5.0,1.0,0.52,0.5,0.29,0.2537,105.0,335.0,440.0,91186,4,3,26,2,2,1,0
11461.0,1.0,4.0,5.0,1.0,0.54,0.5152,0.24,0.3881,89.0,613.0,702.0,89405,2,10,31,7,1,1,1
11462.0,1.0,4.0,5.0,1.0,0.52,0.5,0.25,0.3582,94.0,560.0,654.0,43693,5,7,33,4,2,1,0
11463.0,1.0,4.0,5.0,1.0,0.5,0.4848,0.27,0.3881,62.0,379.0,441.0,94275,2,7,44,8,1,1,1
11464.0,1.0,4.0,5.0,1.0,0.46,0.4545,0.31,0.2836,49.0,240.0,289.0,83945,1,5,16,6,1,1,1
,1.0,4.0,5.0,1.0,0.44,0.4394,0.33,0.2985,23.0,185.0,208.0,78807,1,3,22,9,0,0,0
11466.0,1.0,4.0,5.0,1.0,0.42,0.4242,0.38,0.2537,24.0,134.0,158.0,62582,5,3,18,6,1,1,1
11467.0,1.0,4.0,5.0,1.0,0.4,0.4091,0.4,0.2537,11.0,105.0,,86859,5,7,64,1,0,0,0
11468.0,1.0,4.0,6.0,1.0,0.38,0.3939,0.43,0.1642,4.0,99.0,103.0,46343,1,2,67,6,2,1,0
11469.0,1.0,4.0,6.0,1.0,0.36,0.3333,0.5,0.2985,7.0,60.0,67.0,84849,3,3,81,9,2,1,1
11470.0,1.0,4.0,6.0,1.0,0.36,0.3485,0.43,0.1642,8.0,49.0,57.0,65555,4,10,91,8,1,0,1
11471.0,1.0,4.0,6.0,1.0,0.34,0.3182,0.49,0.2239,3.0,23.0,26.0,80145,2,8,56,9,1,0,1
11472.0,1.0,4.0,6.0,1.0,0.34,0.3333,0.49,0.1642,,2.0,2.0,35556,2,2,41,9,2,1,0
11473.0,1.0,4.0,6.0,1.0,0.34,0.3333,0.46,0.1343,2.0,3.0,5.0,94098,5,3,42,4,2,1,0
11474.0,1.0,4.0,6.0,1.0,0.34,0.3333,0.49,0.194,10.0,18.0,28.0,58048,2,1,51,6,2,1,0
11475.0,1.0,4.0,6.0,,0.34,0.3333,0.49,0.1642,10.0,45.0,55.0,73875,2,8,78,3,2,0,1
11476.0,1.0,4.0,6.0,1.0,0.38,0.3939,0.4,0.1343,24.0,134.0,158.0,39268,2,4,53,2,1,0,0
11477.0,1.0,4.0,6.0,2.0,0.38,0.3939,0.37,0.0,45.0,169.0,214.0,82473,1,6,30,9,2,0,1
11478.0,1.0,4.0,6.0,2.0,0.38,0.3939,0.4,0.1642,60.0,231.0,291.0,80850,2,6,41,6,0,0,0
11479.0,1.0,4.0,6.0,2.0,0.38,0.3939,0.4,0.1045,96.0,262.0,358.0,24551,3,10,58,4,1,0,1
11480.0,1.0,4.0,6.0,2.0,0.38,0.3939,0.43,0.0,105.0,276.0,381.0,63137,4,2,98,6,2,0,0
11481.0,1.0,4.0,6.0,2.0,0.4,0.4091,0.37,0.0,120.0,269.0,389.0,87755,5,3,28,2,0,1,0
11482.0,1.0,4.0,6.0,1.0,0.42,0.4242,0.38,0.1045,147.0,293.0,440.0,87354,4,8,87,1,0,1,1
11483.0,1.0,4.0,6.0,1.0,0.42,0.4242,0.41,0.2239,148.0,260.0,408.0,87246,2,8,72,10,2,1,1
11484.0,1.0,4.0,6.0,2.0,0.44,0.4394,0.38,0.194,132.0,244.0,376.0,86864,5,4,18,5,1,1,0
11485.0,1.0,4.0,6.0,2.0,0.42,0.4242,0.41,0.1343,98.0,224.0,322.0,97645,5,7,54,8,0,0,0
11486.0,1.0,4.0,6.0,3.0,0.4,0.4091,0.47,0.0,17.0,73.0,90.0,52155,3,1,46,1,2,0,0
11487.0,1.0,4.0,6.0,3.0,0.36,0.3485,0.71,0.1343,29.0,110.0,139.0,49577,1,1,48,8,0,0,1
11488.0,1.0,4.0,6.0,2.0,0.38,0.3939,0.66,0.0,21.0,81.0,102.0,20472,4,1,94,6,1,0,0
11489.0,1.0,,6.0,3.0,0.36,0.3485,0.71,0.194,12.0,72.0,84.0,20786,5,9,55,4,1,0,1
,,,6.0,2.0,0.36,0.3485,0.71,0.1343,17.0,66.0,83.0,64895,4,8,77,9,1,0,0
11491.0,1.0,4.0,6.0,2.0,0.38,0.3939,0.76,0.0896,5.0,37.0,42.0,64432,5,3,16,10,2,1,0
11492.0,1.0,4.0,0.0,3.0,0.36,0.3485,0.81,0.1343,0.0,36.0,36.0,91513,2,6,78,9,1,1,1
11493.0,1.0,4.0,0.0,2.0,0.36,0.3485,0.81,0.1343,5.0,37.0,42.0,28298,2,1,46,1,1,1,1
11494.0,1.0,4.0,0.0,2.0,0.36,0.3636,0.87,0.1045,4.0,36.0,40.0,72645,1,8,62,3,2,0,1
11495.0,1.0,4.0,0.0,2.0,0.36,0.3485,0.87,0.194,2.0,14.0,16.0,70986,1,7,58,2,0,0,0
11496.0,1.0,4.0,0.0,2.0,0.36,0.3485,0.87,0.1343,0.0,4.0,4.0,99847,1,4,69,8,1,0,0
11497.0,1.0,,0.0,1.0,0.34,0.3636,0.87,0.0,0.0,6.0,6.0,99213,4,7,76,7,2,1,1
11498.0,1.0,4.0,0.0,1.0,0.34,0.3333,0.87,0.1343,1.0,6.0,7.0,54011,4,4,26,10,2,1,0
11499.0,1.0,4.0,0.0,2.0,0.34,0.3333,0.87,0.1343,7.0,20.0,27.0,82662,5,6,87,2,2,1,1
11500.0,1.0,4.0,0.0,1.0,0.38,0.3939,0.76,0.1343,26.0,81.0,107.0,57845,1,8,78,4,1,0,0
11501.0,1.0,4.0,0.0,1.0,0.4,0.4091,0.71,,52.0,133.0,185.0,91907,3,3,17,1,2,1,1
11502.0,1.0,4.0,0.0,1.0,0.42,0.4242,0.67,0.0896,127.0,253.0,380.0,81646,3,5,85,2,0,0,0
11503.0,1.0,4.0,0.0,1.0,0.46,0.4545,0.51,0.0,128.0,283.0,411.0,43114,1,3,53,8,2,1,1
11504.0,1.0,4.0,0.0,1.0,0.48,0.4697,0.44,0.1045,223.0,361.0,584.0,29640,3,7,90,10,0,1,0
11505.0,1.0,4.0,0.0,1.0,0.5,0.4848,0.45,0.1045,226.0,369.0,595.0,35753,4,4,42,2,0,1,1
11506.0,1.0,4.0,0.0,1.0,0.54,0.5152,0.34,0.0,281.0,372.0,653.0,70134,2,8,3,3,1,0,1
11507.0,1.0,4.0,0.0,1.0,0.56,0.5303,0.37,0.1343,279.0,324.0,603.0,80551,4,1,94,1,1,0,0
11508.0,1.0,4.0,0.0,,0.6,0.6061,0.28,0.194,240.0,347.0,587.0,23675,1,10,1,6,1,0,1
11509.0,1.0,4.0,0.0,1.0,0.62,0.6061,0.27,0.2985,188.0,334.0,522.0,60730,4,1,47,1,2,0,1
11510.0,1.0,,0.0,1.0,0.6,0.6061,0.26,0.2836,164.0,323.0,487.0,53409,2,6,59,10,1,0,0
11511.0,1.0,4.0,0.0,1.0,0.56,0.5303,0.35,0.1343,128.0,247.0,375.0,68655,4,10,97,8,0,1,0
11512.0,1.0,4.0,0.0,1.0,0.56,0.5303,0.32,0.0896,45.0,198.0,243.0,30553,4,4,90,3,0,1,1
11513.0,,4.0,0.0,1.0,0.52,0.5,0.48,0.1343,65.0,139.0,204.0,52543,1,8,19,1,0,0,1
11514.0,1.0,4.0,0.0,1.0,0.5,0.4848,0.45,0.0,23.0,85.0,108.0,24162,3,9,99,3,2,0,0
11515.0,1.0,4.0,0.0,1.0,0.48,0.4697,0.59,0.0,15.0,67.0,82.0,50057,5,8,6,7,1,0,1
11516.0,1.0,4.0,1.0,1.0,0.44,0.4394,0.72,0.1045,12.0,36.0,48.0,32972,5,9,43,10,2,1,0
11517.0,,4.0,1.0,1.0,0.42,0.4242,0.77,0.0896,9.0,15.0,24.0,74530,1,4,62,9,2,0,0
