instant,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,user_activity_level,user_type,income_level,zone_type,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access,user_activity_level_encoded,user_type_encoded,zone_type_encoded
9474.0,2.0,0.3061224489795918,0.303,0.66,0.2631950158692841,61.0,244.0,305.0,moyen,occasionnel,64611,commercial,5,3,16,5,1,1,0
9475.0,2.0,0.326530612244898,0.3333,0.61,0.1930175149876572,20.0,123.0,305.0,moyen,occasionnel,70224,commercial,1,7,3,3,1,1,0
9476.0,3.0,0.2857142857142857,0.2879,0.7,0.1930175149876572,13.0,54.0,67.0,élevé,occasionnel,53532,commercial,2,6,8,4,2,1,0
9477.0,3.0,0.2653061224489796,0.2727,0.75,0.1930175149876572,6.0,58.0,64.0,faible,frequent,28599,residentiel,2,1,24,1,0,0,1
9478.0,3.0,0.2448979591836735,0.2727,0.87,0.1578699894204772,5.0,75.0,80.0,élevé,frequent,96289,residentiel,3,10,62,6,2,0,1
9479.0,3.0,0.2244897959183673,0.2273,0.93,0.2280474903021041,4.0,73.0,77.0,moyen,frequent,53676,residentiel,1,5,16,7,1,0,1
9480.0,3.0,0.2244897959183673,0.2424,0.93,0.1578699894204772,4.0,74.0,78.0,moyen,frequent,77941,commercial,4,2,38,9,1,0,0
9481.0,2.0,0.2244897959183673,0.2576,0.87,0.1053250264488068,4.0,91.0,95.0,moyen,frequent,93179,commercial,4,4,61,8,1,0,0
9482.0,2.0,0.2244897959183673,0.2424,0.87,0.1578699894204772,4.0,66.0,70.0,élevé,frequent,37855,commercial,2,1,69,1,2,0,0
9483.0,2.0,0.2244897959183673,0.2424,0.87,0.1578699894204772,3.0,58.0,61.0,élevé,occasionnel,44248,commercial,5,2,86,9,2,1,0
9484.0,2.0,0.2244897959183673,0.2576,0.93,0.1228400141060303,5.0,46.0,51.0,moyen,occasionnel,82426,commercial,4,8,29,5,1,1,0
9485.0,2.0,0.2244897959183673,0.2576,0.93,0.1228400141060303,4.0,59.0,63.0,faible,frequent,39278,commercial,2,2,55,4,0,0,0
9486.0,3.0,0.2244897959183673,0.2576,0.87,0.1053250264488068,4.0,13.0,17.0,moyen,frequent,62339,residentiel,3,3,53,3,1,0,1
9487.0,2.0,0.2244897959183673,0.2424,0.87,0.1578699894204772,0.0,9.0,9.0,élevé,frequent,37799,commercial,1,4,6,8,2,0,0
9487.0,3.0,0.2448979591836735,0.2576,0.81,0.2280474903021041,0.0,4.0,4.0,faible,occasionnel,95286,residentiel,2,6,77,3,0,1,1
9489.0,2.0,0.2448979591836735,0.2424,0.7,0.298224991183731,0.0,4.0,4.0,faible,frequent,56969,commercial,1,5,9,5,0,0,0
9490.0,2.0,0.2244897959183673,0.2424,0.75,0.1930175149876572,0.0,16.0,16.0,moyen,occasionnel,75299,commercial,1,5,19,4,1,1,0
9491.0,2.0,0.2244897959183673,0.2424,0.75,0.1930175149876572,4.0,58.0,62.0,faible,occasionnel,67477,residentiel,4,5,47,9,0,1,1
9492.0,2.0,0.2244897959183673,0.2273,0.7,0.2631950158692841,9.0,83.0,92.0,moyen,frequent,94917,residentiel,3,6,12,7,1,0,1
9493.0,2.0,0.2448979591836735,0.2424,0.65,0.333372516750911,10.0,138.0,148.0,moyen,frequent,81775,commercial,2,6,11,10,1,0,0
9494.0,2.0,0.2448979591836735,0.2576,0.7,0.2280474903021041,22.0,160.0,182.0,élevé,frequent,20583,commercial,1,10,73,7,2,0,0
9495.0,2.0,0.2448979591836735,0.2576,0.65,0.2280474903021041,25.0,223.0,248.0,moyen,occasionnel,71001,residentiel,4,10,3,6,1,1,1
9496.0,2.0,0.2653061224489796,0.2727,0.61,0.1930175149876572,33.0,241.0,274.0,moyen,occasionnel,78609,commercial,5,3,92,9,1,1,0
9497.0,1.0,0.2857142857142857,0.303,0.61,0.1930175149876572,40.0,203.0,243.0,moyen,frequent,51002,commercial,1,8,35,4,1,0,0
9497.0,2.0,0.2857142857142857,0.2879,0.56,0.298224991183731,55.0,217.0,272.0,élevé,occasionnel,79416,residentiel,3,1,95,6,2,1,1
9499.0,1.0,0.2857142857142857,0.2879,0.56,0.2631950158692841,35.0,261.0,296.0,moyen,frequent,55580,commercial,1,2,36,3,1,0,0
9500.0,1.0,0.3061224489795918,0.3182,0.53,0.1930175149876572,31.0,275.0,306.0,faible,occasionnel,55038,residentiel,1,9,84,7,0,1,1
9501.0,1.0,0.2857142857142857,0.2879,0.52,0.298224991183731,10.0,171.0,181.0,faible,occasionnel,22224,commercial,2,3,7,5,0,1,0
9502.0,1.0,0.2857142857142857,0.2879,0.52,0.2631950158692841,6.0,63.0,69.0,moyen,frequent,39074,commercial,1,10,83,3,1,0,0
9503.0,1.0,0.2653061224489796,0.2727,0.56,0.2280474903021041,3.0,47.0,50.0,élevé,occasionnel,40840,residentiel,4,8,16,5,2,1,1
9504.0,1.0,0.2653061224489796,0.2879,0.56,0.1228400141060303,6.0,60.0,66.0,élevé,frequent,85330,residentiel,4,1,79,5,2,0,1
9505.0,1.0,0.2448979591836735,0.2727,0.6,0.1228400141060303,9.0,182.0,191.0,élevé,frequent,41776,residentiel,5,6,97,7,2,0,1
9506.0,1.0,0.2244897959183673,0.2424,0.7,0.1578699894204772,4.0,38.0,42.0,faible,frequent,29484,residentiel,5,1,14,8,0,0,1
9507.0,1.0,0.2244897959183673,0.2424,0.65,0.1578699894204772,7.0,14.0,21.0,faible,frequent,71282,residentiel,2,3,92,8,0,0,1
9508.0,1.0,0.2040816326530612,0.2576,0.75,0.1053250264488068,0.0,6.0,6.0,moyen,occasionnel,35869,residentiel,4,5,55,5,1,1,1
9509.0,1.0,0.2040816326530612,0.2727,0.75,0.0,0.0,3.0,3.0,élevé,frequent,80972,residentiel,3,7,70,3,2,0,1
9510.0,1.0,0.163265306122449,0.2121,0.8,0.1228400141060303,0.0,2.0,2.0,élevé,frequent,62168,commercial,1,2,27,1,2,0,0
9511.0,1.0,0.163265306122449,0.2121,0.8,0.1228400141060303,0.0,2.0,17.0,faible,frequent,63932,residentiel,2,3,70,4,0,0,1
9512.0,1.0,0.1428571428571428,0.1818,0.86,0.1228400141060303,0.0,72.0,72.0,faible,occasionnel,32548,residentiel,3,10,97,6,0,1,1
9513.0,1.0,0.1428571428571428,0.1818,0.86,0.1228400141060303,5.0,229.0,234.0,élevé,occasionnel,77004,residentiel,3,2,88,9,2,1,1
9514.0,1.0,0.1428571428571428,0.1818,0.86,0.1578699894204772,10.0,434.0,444.0,élevé,occasionnel,23385,residentiel,3,9,16,2,2,1,1
9515.0,1.0,0.163265306122449,0.2121,0.8,0.1228400141060303,8.0,269.0,277.0,élevé,occasionnel,55194,commercial,1,5,62,10,2,1,0
9516.0,1.0,0.2040816326530612,0.2424,0.75,0.1228400141060303,20.0,96.0,116.0,élevé,frequent,65737,commercial,2,5,38,5,2,0,0
9517.0,1.0,0.2448979591836735,0.2727,0.7,0.1578699894204772,12.0,104.0,116.0,faible,occasionnel,50722,commercial,5,3,14,2,0,1,0
9518.0,1.0,0.3061224489795918,0.3182,0.61,0.1930175149876572,19.0,131.0,150.0,faible,occasionnel,87967,commercial,2,3,69,5,0,1,0
9519.0,1.0,0.3673469387755101,0.3939,0.4,0.2631950158692841,17.0,124.0,141.0,moyen,occasionnel,70978,commercial,4,4,1,1,1,1,0
9519.0,1.0,0.3877551020408163,0.4091,0.35,0.1930175149876572,14.0,126.0,140.0,élevé,occasionnel,33581,commercial,3,10,85,8,2,1,0
9521.0,1.0,0.4081632653061224,0.4242,0.32,0.333372516750911,25.0,146.0,171.0,élevé,occasionnel,35976,commercial,3,10,14,4,2,1,0
9522.0,1.0,0.3877551020408163,0.4091,0.43,0.298224991183731,13.0,215.0,228.0,élevé,occasionnel,41737,commercial,5,5,68,7,2,1,0
9523.0,1.0,0.3877551020408163,0.4091,0.43,0.298224991183731,13.0,417.0,430.0,élevé,frequent,91768,residentiel,2,8,84,5,2,0,1
9524.0,1.0,0.3673469387755101,0.3939,0.43,0.2631950158692841,11.0,426.0,437.0,moyen,frequent,78135,residentiel,3,1,83,8,1,0,1
9525.0,1.0,0.3469387755102041,0.3333,0.43,0.298224991183731,7.0,284.0,291.0,faible,occasionnel,78602,residentiel,5,6,93,3,0,1,1
9526.0,1.0,0.326530612244898,0.3333,0.46,0.1930175149876572,7.0,194.0,201.0,faible,occasionnel,46541,commercial,4,8,33,1,0,1,0
9527.0,1.0,0.3061224489795918,0.3182,0.57,0.1930175149876572,11.0,143.0,154.0,moyen,occasionnel,85328,commercial,1,4,17,6,1,1,0
9528.0,1.0,0.2857142857142857,0.303,0.65,0.1578699894204772,4.0,83.0,87.0,moyen,occasionnel,81624,commercial,3,6,13,9,1,1,0
9529.0,1.0,0.2857142857142857,0.303,0.65,0.1578699894204772,3.0,43.0,46.0,moyen,frequent,23355,residentiel,5,10,25,2,1,0,1
9530.0,1.0,0.2857142857142857,0.2879,0.7,0.2280474903021041,1.0,22.0,23.0,élevé,occasionnel,99721,commercial,3,6,88,2,2,1,0
9531.0,1.0,0.2653061224489796,0.2879,0.61,0.1578699894204772,8.0,6.0,14.0,élevé,occasionnel,63839,commercial,5,10,11,10,2,1,0
9532.0,1.0,0.2857142857142857,0.3333,0.61,0.0,0.0,4.0,14.0,élevé,occasionnel,24077,commercial,4,10,77,3,2,1,0
9533.0,2.0,0.2857142857142857,0.3333,0.7,0.0,1.0,1.0,2.0,faible,occasionnel,34072,commercial,2,3,91,4,0,1,0
9534.0,2.0,0.2857142857142857,0.3333,0.7,0.0,0.0,3.0,3.0,moyen,frequent,35708,commercial,3,9,75,7,1,0,0
9535.0,1.0,0.3061224489795918,0.3333,0.49,0.1053250264488068,0.0,15.0,15.0,faible,occasionnel,25079,commercial,4,10,44,5,0,1,0
9536.0,1.0,0.3061224489795918,0.303,0.45,0.3508875044081345,2.0,98.0,100.0,faible,frequent,53550,residentiel,1,8,11,4,0,0,1
9537.0,1.0,0.3061224489795918,0.3485,0.45,0.0,6.0,293.0,299.0,élevé,occasionnel,31591,commercial,3,7,20,6,2,1,0
9538.0,1.0,0.2857142857142857,0.3182,0.49,0.0,7.0,522.0,529.0,faible,occasionnel,88170,commercial,2,10,53,7,0,1,0
9539.0,1.0,0.3061224489795918,0.3333,0.49,0.0,11.0,278.0,289.0,moyen,frequent,49075,residentiel,5,9,84,3,1,0,1
9540.0,1.0,0.326530612244898,0.3333,0.46,0.1930175149876572,12.0,104.0,116.0,moyen,frequent,61520,commercial,3,1,16,5,1,0,0
9541.0,1.0,0.3469387755102041,0.3485,0.46,0.2280474903021041,9.0,120.0,129.0,élevé,occasionnel,40098,residentiel,4,2,85,6,2,1,1
9542.0,1.0,0.3877551020408163,0.4091,0.4,0.3860350299753144,9.0,163.0,172.0,moyen,frequent,92621,commercial,5,4,63,1,1,0,0
9543.0,1.0,0.4285714285714285,0.4394,0.38,0.298224991183731,15.0,169.0,184.0,élevé,frequent,23480,residentiel,4,9,53,9,2,0,1
9544.0,1.0,0.4285714285714285,0.4394,0.38,0.298224991183731,11.0,127.0,138.0,élevé,frequent,59205,commercial,5,3,73,2,2,0,0
9545.0,1.0,0.4285714285714285,0.4394,0.38,0.2280474903021041,13.0,133.0,146.0,élevé,frequent,75805,residentiel,3,5,28,9,2,0,1
9546.0,1.0,0.4285714285714285,0.4394,0.35,0.298224991183731,19.0,257.0,276.0,faible,frequent,42842,commercial,4,7,76,1,0,0,0
9547.0,1.0,0.4285714285714285,0.4394,0.35,0.2280474903021041,15.0,494.0,509.0,élevé,occasionnel,93770,commercial,2,8,95,4,2,1,0
9548.0,1.0,0.4081632653061224,0.4242,0.38,0.2280474903021041,10.0,508.0,518.0,faible,occasionnel,45848,residentiel,1,2,28,4,0,1,1
9549.0,1.0,0.3673469387755101,0.3939,0.43,0.2631950158692841,11.0,327.0,338.0,moyen,occasionnel,58739,residentiel,3,4,79,3,1,1,1
9550.0,1.0,0.3469387755102041,0.3485,0.5,0.1578699894204772,6.0,206.0,212.0,élevé,occasionnel,90372,commercial,1,8,16,4,2,1,0
9551.0,1.0,0.326530612244898,0.3485,0.61,0.1228400141060303,20.0,170.0,190.0,faible,occasionnel,80202,residentiel,1,4,40,9,0,1,1
9552.0,1.0,0.3061224489795918,0.3182,0.57,0.2280474903021041,11.0,107.0,118.0,faible,frequent,59839,commercial,5,2,47,1,0,0,0
9553.0,1.0,0.3061224489795918,0.3333,0.57,0.1578699894204772,2.0,49.0,51.0,faible,occasionnel,45879,residentiel,4,1,31,7,0,1,1
9554.0,1.0,0.2857142857142857,0.2879,0.56,0.2631950158692841,2.0,21.0,23.0,élevé,occasionnel,79794,residentiel,5,5,81,5,2,1,1
9555.0,1.0,0.2653061224489796,0.2727,0.61,0.1930175149876572,1.0,9.0,10.0,moyen,frequent,90808,residentiel,2,9,7,8,1,0,1
9556.0,1.0,0.2448979591836735,0.303,0.61,0.0,0.0,1.0,1.0,moyen,frequent,73107,commercial,1,2,57,10,1,0,0
9557.0,1.0,0.2448979591836735,0.303,0.65,0.0,0.0,1.0,1.0,élevé,occasionnel,31386,commercial,4,2,43,6,2,1,0
9558.0,1.0,0.2244897959183673,0.2576,0.7,0.1053250264488068,0.0,1.0,1.0,élevé,occasionnel,39612,commercial,5,6,27,7,2,1,0
9559.0,1.0,0.2244897959183673,0.2576,0.7,0.1053250264488068,0.0,20.0,20.0,faible,occasionnel,38365,residentiel,3,5,68,3,0,1,1
9560.0,2.0,0.2244897959183673,0.2879,0.7,0.0,3.0,95.0,98.0,élevé,occasionnel,57693,residentiel,5,8,96,10,2,1,1
9561.0,2.0,0.2244897959183673,0.2576,0.7,0.1228400141060303,5.0,276.0,281.0,élevé,occasionnel,81470,residentiel,1,9,99,1,2,1,1
9562.0,2.0,0.2244897959183673,0.2273,0.7,0.2631950158692841,13.0,495.0,508.0,faible,frequent,32872,commercial,1,5,18,1,0,0,0
9563.0,2.0,0.2244897959183673,0.2576,0.7,0.1930175149876572,8.0,245.0,253.0,faible,frequent,75696,commercial,5,4,80,1,0,0,0
9564.0,2.0,0.2448979591836735,0.2576,0.7,0.2631950158692841,1.0,107.0,108.0,moyen,frequent,50942,residentiel,4,1,92,2,1,0,1
9565.0,2.0,0.2448979591836735,0.2576,0.65,0.2631950158692841,5.0,97.0,102.0,moyen,frequent,69080,residentiel,4,3,84,10,1,0,1
9566.0,2.0,0.2653061224489796,0.2576,0.65,0.333372516750911,14.0,124.0,138.0,moyen,frequent,26196,commercial,5,5,46,8,1,0,0
9567.0,2.0,0.2653061224489796,0.2879,0.61,0.1228400141060303,15.0,111.0,126.0,moyen,frequent,88669,residentiel,1,7,53,5,1,0,1
9568.0,2.0,0.2857142857142857,0.303,0.56,0.1930175149876572,8.0,100.0,108.0,moyen,frequent,91237,commercial,5,4,79,5,1,0,0
9569.0,3.0,0.2857142857142857,0.3182,0.61,0.1228400141060303,5.0,49.0,54.0,moyen,frequent,30520,residentiel,2,6,13,3,1,0,1
9570.0,3.0,0.2448979591836735,0.3182,0.81,0.1228400141060303,2.0,73.0,75.0,élevé,occasionnel,78836,residentiel,3,3,64,4,2,1,1
9571.0,3.0,0.2244897959183673,0.2576,0.87,0.1228400141060303,8.0,147.0,155.0,moyen,occasionnel,80193,residentiel,5,4,56,2,1,1,1
9572.0,3.0,0.2244897959183673,0.2576,0.87,0.1228400141060303,4.0,163.0,167.0,moyen,occasionnel,54333,residentiel,1,9,98,9,1,1,1
9573.0,3.0,0.2244897959183673,0.2576,0.87,0.1228400141060303,3.0,158.0,161.0,élevé,frequent,81752,residentiel,5,10,65,3,2,0,1
9574.0,3.0,0.2244897959183673,0.2424,0.87,0.1578699894204772,3.0,122.0,125.0,élevé,occasionnel,47859,residentiel,4,1,42,7,2,1,1
9575.0,3.0,0.2244897959183673,0.2273,0.87,0.2280474903021041,3.0,126.0,129.0,moyen,frequent,27560,residentiel,1,4,21,5,1,0,1
9576.0,2.0,0.2244897959183673,0.2424,0.87,0.1578699894204772,3.0,95.0,98.0,faible,occasionnel,47214,residentiel,3,9,27,8,0,1,1
9577.0,2.0,0.2244897959183673,0.2424,0.87,0.1930175149876572,3.0,57.0,60.0,moyen,frequent,71785,residentiel,5,6,11,1,1,0,1
9578.0,2.0,0.2244897959183673,0.2424,0.87,0.1930175149876572,3.0,23.0,26.0,moyen,occasionnel,94211,residentiel,1,1,52,3,1,1,1
9579.0,2.0,0.2244897959183673,0.2424,0.87,0.1578699894204772,2.0,10.0,12.0,élevé,frequent,91642,residentiel,5,8,96,5,2,0,1
9580.0,1.0,0.2040816326530612,0.2273,0.8,0.1578699894204772,0.0,2.0,2.0,élevé,frequent,75584,commercial,2,2,46,3,2,0,0
9581.0,1.0,0.2040816326530612,0.2121,0.8,0.333372516750911,0.0,4.0,4.0,faible,occasionnel,93532,commercial,5,8,4,8,0,1,0
9582.0,2.0,0.2040816326530612,0.197,0.75,0.5263900317385682,0.0,1.0,1.0,moyen,frequent,58755,commercial,4,2,88,9,1,0,0
9583.0,1.0,0.1836734693877551,0.1818,0.75,0.333372516750911,0.0,18.0,18.0,moyen,occasionnel,40277,commercial,3,10,26,9,1,1,0
9584.0,1.0,0.1836734693877551,0.1818,0.75,0.333372516750911,1.0,75.0,76.0,élevé,occasionnel,90070,commercial,3,6,13,2,2,1,0
9585.0,1.0,0.1836734693877551,0.197,0.69,0.298224991183731,4.0,263.0,267.0,moyen,occasionnel,49108,commercial,4,1,66,2,1,1,0
9586.0,1.0,0.1836734693877551,0.197,0.64,0.298224991183731,11.0,473.0,484.0,élevé,frequent,96580,commercial,3,5,57,2,2,0,0
9587.0,1.0,0.1836734693877551,0.197,0.59,0.2631950158692841,9.0,229.0,238.0,moyen,frequent,54407,residentiel,5,2,50,10,1,0,1
9588.0,1.0,0.2040816326530612,0.2121,0.51,0.2631950158692841,7.0,90.0,97.0,moyen,frequent,57119,residentiel,3,8,60,4,1,0,1
9589.0,1.0,0.2244897959183673,0.2273,0.52,0.2631950158692841,4.0,95.0,99.0,faible,occasionnel,52459,residentiel,2,8,33,9,0,1,1
9590.0,1.0,0.2448979591836735,0.2273,0.48,0.3860350299753144,10.0,148.0,158.0,faible,occasionnel,58742,residentiel,3,2,35,1,0,1,1
9591.0,1.0,0.2857142857142857,0.2727,0.42,0.3860350299753144,10.0,144.0,154.0,élevé,frequent,59746,commercial,2,7,25,7,2,0,0
9592.0,1.0,0.3061224489795918,0.303,0.39,0.3508875044081345,18.0,126.0,144.0,faible,frequent,33900,commercial,2,2,54,8,0,0,0
9593.0,1.0,0.3061224489795918,0.303,0.36,0.3508875044081345,14.0,120.0,134.0,faible,occasionnel,20509,residentiel,2,7,12,2,0,1,1
9594.0,1.0,0.326530612244898,0.3333,0.36,0.0,15.0,223.0,238.0,faible,occasionnel,47429,residentiel,1,6,45,3,0,1,1
9595.0,1.0,0.326530612244898,0.3333,0.34,0.1578699894204772,12.0,387.0,399.0,élevé,frequent,99909,residentiel,3,8,51,1,2,0,1
9596.0,1.0,0.326530612244898,0.3333,0.31,0.1930175149876572,13.0,404.0,417.0,élevé,occasionnel,63962,commercial,5,4,75,6,2,1,0
9597.0,1.0,0.3061224489795918,0.3333,0.33,0.1228400141060303,8.0,287.0,295.0,faible,occasionnel,94460,commercial,4,1,17,3,0,1,0
9598.0,1.0,0.3061224489795918,0.3485,0.36,0.0,2.0,197.0,199.0,élevé,occasionnel,78555,residentiel,3,3,74,1,2,1,1
9599.0,1.0,0.2857142857142857,0.3182,0.52,0.1053250264488068,8.0,169.0,177.0,élevé,frequent,57388,commercial,5,10,55,8,2,0,0
9600.0,2.0,0.2857142857142857,0.3333,0.56,0.0,3.0,104.0,107.0,élevé,frequent,55077,residentiel,5,2,62,7,2,0,1
9601.0,2.0,0.2857142857142857,0.3333,0.52,0.0,9.0,75.0,84.0,moyen,frequent,71847,residentiel,3,5,47,2,1,0,1
9602.0,2.0,0.2653061224489796,0.303,0.65,0.1053250264488068,4.0,39.0,43.0,faible,occasionnel,79994,commercial,4,10,40,1,0,1,0
9603.0,2.0,0.2653061224489796,0.303,0.61,0.1053250264488068,2.0,11.0,13.0,faible,occasionnel,64740,residentiel,1,3,25,9,0,1,1
9604.0,1.0,0.2448979591836735,0.2879,0.52,0.1053250264488068,7.0,9.0,16.0,élevé,frequent,83337,commercial,5,7,15,1,2,0,0
9605.0,1.0,0.2448979591836735,0.2879,0.56,0.1053250264488068,0.0,5.0,5.0,moyen,frequent,33635,commercial,3,6,3,7,1,0,0
9606.0,1.0,0.2448979591836735,0.2879,0.56,0.1053250264488068,0.0,2.0,2.0,faible,frequent,66726,residentiel,5,5,91,1,0,0,1
9607.0,1.0,0.2244897959183673,0.2273,0.52,0.2631950158692841,0.0,17.0,17.0,moyen,occasionnel,47901,commercial,1,3,11,6,1,1,0
9608.0,1.0,0.1836734693877551,0.197,0.59,0.2280474903021041,3.0,61.0,64.0,élevé,occasionnel,45852,residentiel,4,7,70,1,2,1,1
9609.0,1.0,0.1836734693877551,0.2121,0.59,0.1930175149876572,5.0,225.0,230.0,faible,frequent,48273,commercial,5,3,71,8,0,0,0
9610.0,1.0,0.1836734693877551,0.2121,0.59,0.1930175149876572,1.0,447.0,448.0,élevé,occasionnel,68371,commercial,4,1,51,10,2,1,0
9611.0,1.0,0.2040816326530612,0.2273,0.55,0.1930175149876572,10.0,265.0,275.0,moyen,occasionnel,46964,commercial,3,4,93,6,1,1,0
9612.0,2.0,0.2448979591836735,0.2727,0.48,0.1578699894204772,5.0,119.0,124.0,moyen,frequent,60453,residentiel,4,10,79,6,1,0,1
9613.0,2.0,0.2653061224489796,0.2879,0.45,0.1228400141060303,19.0,134.0,153.0,élevé,frequent,45059,commercial,2,10,79,7,2,0,0
9614.0,2.0,0.2857142857142857,0.303,0.45,0.1578699894204772,8.0,168.0,176.0,moyen,occasionnel,51090,residentiel,4,5,73,3,1,1,1
9615.0,2.0,0.2857142857142857,0.3182,0.42,0.1053250264488068,22.0,170.0,192.0,élevé,frequent,80311,residentiel,4,1,22,1,2,0,1
9616.0,2.0,0.2857142857142857,0.3333,0.39,0.1053250264488068,8.0,138.0,146.0,élevé,frequent,84348,residentiel,5,7,60,1,2,0,1
9617.0,2.0,0.3061224489795918,0.3333,0.45,0.1578699894204772,27.0,164.0,191.0,moyen,occasionnel,98496,residentiel,5,2,95,10,1,1,1
9618.0,2.0,0.326530612244898,0.3182,0.42,0.298224991183731,28.0,240.0,268.0,faible,occasionnel,81136,residentiel,1,4,55,7,0,1,1
9619.0,2.0,0.326530612244898,0.3333,0.42,0.2280474903021041,28.0,381.0,268.0,élevé,frequent,54501,residentiel,3,10,25,1,2,0,1
9620.0,3.0,0.2857142857142857,0.303,0.61,0.1578699894204772,14.0,345.0,359.0,moyen,frequent,98457,residentiel,2,10,40,9,1,0,1
9621.0,2.0,0.3061224489795918,0.3485,0.57,0.0,16.0,246.0,262.0,faible,frequent,88796,residentiel,3,9,58,4,0,0,1
9622.0,2.0,0.3061224489795918,0.3485,0.57,0.0,7.0,144.0,151.0,élevé,frequent,37577,commercial,1,9,81,2,2,0,0
9623.0,2.0,0.3061224489795918,0.3485,0.66,0.1053250264488068,14.0,108.0,122.0,élevé,frequent,44131,residentiel,1,8,71,10,2,0,1
9624.0,2.0,0.3061224489795918,0.3485,0.66,0.0,11.0,102.0,113.0,élevé,occasionnel,39621,residentiel,4,9,44,7,2,1,1
9625.0,2.0,0.2857142857142857,0.3182,0.7,0.1053250264488068,1.0,64.0,65.0,élevé,frequent,43199,commercial,3,1,58,6,2,0,0
9626.0,2.0,0.2857142857142857,0.303,0.7,0.1578699894204772,3.0,50.0,53.0,élevé,frequent,97135,commercial,3,8,16,1,2,0,0
9627.0,3.0,0.2653061224489796,0.2879,0.81,0.1578699894204772,2.0,43.0,45.0,moyen,occasionnel,91297,residentiel,1,9,83,1,1,1,1
9628.0,3.0,0.2448979591836735,0.2576,0.81,0.2280474903021041,2.0,24.0,26.0,faible,occasionnel,72082,commercial,3,7,68,5,0,1,0
9629.0,3.0,0.2244897959183673,0.2273,0.87,0.2631950158692841,0.0,9.0,9.0,élevé,frequent,95392,commercial,3,5,72,8,2,0,0
9630.0,3.0,0.2244897959183673,0.2273,0.87,0.2631950158692841,0.0,4.0,4.0,élevé,frequent,32700,commercial,3,8,69,3,2,0,0
9631.0,3.0,0.2040816326530612,0.2273,0.93,0.1930175149876572,0.0,2.0,2.0,élevé,frequent,37023,commercial,5,8,96,9,2,0,0
9632.0,3.0,0.2040816326530612,0.2273,0.93,0.1578699894204772,1.0,8.0,9.0,élevé,frequent,35283,residentiel,1,4,46,7,2,0,1
9633.0,3.0,0.2040816326530612,0.2273,0.93,0.1578699894204772,0.0,19.0,19.0,faible,frequent,47569,residentiel,4,7,51,1,0,0,1
9634.0,3.0,0.2040816326530612,0.2273,0.93,0.1578699894204772,1.0,77.0,78.0,faible,occasionnel,79995,residentiel,5,7,42,4,0,1,1
9635.0,3.0,0.2040816326530612,0.2424,0.93,0.1228400141060303,5.0,85.0,90.0,moyen,frequent,53951,residentiel,1,7,26,6,1,0,1
9636.0,3.0,0.2040816326530612,0.2424,0.93,0.1228400141060303,23.0,143.0,166.0,moyen,occasionnel,25109,commercial,1,1,40,9,1,1,0
9637.0,2.0,0.2244897959183673,0.2576,0.81,0.1228400141060303,26.0,157.0,183.0,moyen,occasionnel,50026,residentiel,5,6,82,3,1,1,1
9638.0,2.0,0.2448979591836735,0.2576,0.81,0.1930175149876572,25.0,196.0,221.0,moyen,occasionnel,48795,residentiel,5,6,76,6,1,1,1
9639.0,2.0,0.2448979591836735,0.2424,0.81,0.333372516750911,18.0,217.0,235.0,moyen,frequent,34115,residentiel,1,5,47,8,1,0,1
9640.0,2.0,0.2448979591836735,0.2424,0.81,0.298224991183731,38.0,217.0,243.0,élevé,frequent,20268,residentiel,2,7,90,3,2,0,1
9641.0,2.0,0.2857142857142857,0.2727,0.61,0.3508875044081345,12.0,112.0,124.0,faible,occasionnel,99612,commercial,4,6,47,8,0,1,0
9642.0,3.0,0.2040816326530612,0.197,0.75,0.4912425061713882,12.0,112.0,146.0,élevé,frequent,92500,residentiel,5,3,73,8,2,0,1
9643.0,3.0,0.2040816326530612,0.1818,0.69,0.5439050193957917,13.0,131.0,144.0,élevé,occasionnel,21453,residentiel,5,4,93,4,2,1,1
9644.0,2.0,0.2040816326530612,0.1818,0.47,0.7719525096978959,3.0,105.0,108.0,faible,occasionnel,90587,commercial,3,1,91,9,0,1,0
9645.0,2.0,0.1836734693877551,0.1515,0.4,0.6491124955918656,2.0,85.0,87.0,moyen,frequent,34360,residentiel,1,3,5,10,1,0,1
9645.0,2.0,0.1428571428571428,0.1212,0.43,0.6491124955918656,1.0,62.0,63.0,élevé,frequent,71633,commercial,3,3,55,10,2,0,0
9647.0,1.0,0.1224489795918367,0.0758,0.43,0.7544375220406725,5.0,43.0,48.0,moyen,frequent,96638,residentiel,3,2,82,9,1,0,1
9648.0,2.0,0.1224489795918367,0.1061,0.39,0.4562125308569413,0.0,46.0,46.0,moyen,frequent,73333,commercial,1,1,96,5,1,0,0
9649.0,3.0,0.1020408163265306,0.0758,0.5,0.5789349947102387,0.0,20.0,20.0,faible,occasionnel,44042,commercial,2,3,21,7,0,1,0
9650.0,3.0,0.0816326530612245,0.0758,0.68,0.4562125308569413,0.0,21.0,21.0,élevé,occasionnel,44230,residentiel,3,6,18,10,2,1,1
9651.0,3.0,0.0612244897959183,0.0455,0.79,0.5439050193957917,0.0,24.0,24.0,faible,frequent,54812,residentiel,4,2,92,5,0,0,1
9652.0,2.0,0.0816326530612245,0.0606,0.58,0.6842600211590455,1.0,26.0,27.0,élevé,occasionnel,47850,residentiel,3,2,3,9,2,1,1
